id;page;website_products;note;masked_note
62a0598c96a1b91370321c0c;https://www.ikmultimedia.com/products/irigpre2/?pkey=irig-pre-2;It owns proprietary products named iRig.;is a pocket-sized mic preamp that lets you easily use your XLR mics to record, perform and stream with your iPhone*, iPad, Android device or DSLR camera.;
62a05a5c96a1b91370321c11;https://icell.hu/en/elektronikus-utdij-folytatodik-a-waberers-es-az-i-cell-szakmai-egyuttmukodese/;It owns proprietary product named Hu-Go electronic toll payment system.;According to the strategic agreement signed by fleet tracking and toll payment solutions povider i-Cell and Waberer’s, besides strengthening the previous toll payment cooperation, three Waberer’s trucks with i-Cell branding will operate on the roads of Hungary and Europe.;According to the strategic agreement signed by fleet tracking and toll payment solutions povider [MASK] and [MASK] , besides strengthening the previous toll payment cooperation, three [MASK] trucks with [MASK] branding will operate on the roads of Hungary and Europe.
62a05a5c96a1b91370321c11;https://icell.hu/en/elektronikus-utdij-folytatodik-a-waberers-es-az-i-cell-szakmai-egyuttmukodese/;It owns proprietary product named Hu-Go electronic toll payment system.;The professional cooperation of the two companies has a history of decades, since i-Cell and Waberer’s have been strategic partners before launching the kiometer-based Hu-Go tolling system in 2013, when i-Cell provided vehicle tracking services to one of the largest truck fleet in Europe.;The professional cooperation of the two companies has a history of decades, since [MASK] and [MASK] have been strategic partners before launching the kiometer-based Hu-Go tolling system in 2013, when [MASK] provided vehicle tracking services to one of the largest truck fleet in Europe.
62a05a5c96a1b91370321c11;https://icell.hu/en/elektronikus-utdij-folytatodik-a-waberers-es-az-i-cell-szakmai-egyuttmukodese/;It owns proprietary product named Hu-Go electronic toll payment system.;Innovation is of key importance for both companies. i-Cell, celebrating its 20th anniversary this year, is not only a leader in vehicle tracking and toll payment solutions but is a pioneer in several unique developments.;Innovation is of key importance for both companies. [MASK], celebrating its 20th anniversary this year, is not only a leader in vehicle tracking and toll payment solutions but is a pioneer in several unique developments.
62a05a9f96a1b91370321c16;https://insiders-technologies.com/en/automation-factory/;It owns proprietary products.;Insiders offers you a broad range of powerful AI services and intuitive no-code interfaces, which you can use to put together your own cognitive automation tool – fast, convenient, and highly performant.;Insiders offers you a broad range of powerful AI services and intuitive no-code interfaces, which you can use to put together your own cognitive automation tool – fast, convenient, and highly performant.
62a05a9f96a1b91370321c16;https://insiders-technologies.com/en/automation-factory/;It owns proprietary products.;With Insiders’ Cognitiive Classifier, you can easily build your own classification service that uses both text and vision to differentiate effortlessly between your documents – and it’s completely automatic.;With [MASK], you can easily build your own classification service that uses both text and vision to differentiate effortlessly between your documents – and it’s completely automatic.
62a05a9f96a1b91370321c16;https://insiders-technologies.com/en/automation-factory/;It owns proprietary products.;With the Insiders’ Xtraction Studio, you can easily define, train and deploy your data extraction service – without being an IT or AI expert.;With the [MASK], you can easily define, train and deploy your data extraction service – without being an IT or AI expert.
62a05ae696a1b91370321c19;https://insiders-technologies.com/en/o2c-automation/;It owns proprietary products.;smart ORDER is our flagship product for automated order processing.;[MASK] is our flagship product for automated order processing.
62a05ae696a1b91370321c19;https://insiders-technologies.com/en/o2c-automation/;It owns proprietary products.;It instantly captures all necessary business information within the order and re-routes any missing or unreadable information to a human verifier.;It instantly captures all necessary business information within the order and re-routes any missing or unreadable information to a human verifier.
62a05ae696a1b91370321c19;https://insiders-technologies.com/en/o2c-automation/;It owns proprietary products.;smart ORDER allows you to export structured data extracted from the order into any process automation, CRM or ERP system.;[MASK] allows you to export structured data extracted from the order into any process automation, CRM or ERP system.
62a05b0396a1b91370321c1c;https://cbrain.com/f2-digital-platform;It owns proprietary products.;ONE FULLY INTEGRATED SOFTWARE SOLUTION, BUILT FOR GOVERNMENT;ONE FULLY INTEGRATED SOFTWARE SOLUTION, BUILT FOR GOVERNMENT
62a05b1396a1b91370321c1f;https://www.iblsoft.com/products/visualweather/;It owns proprietary products named Visual Weather, Moving Weather and Aero Weather.;Visual Weather is a world-leading meteorological software for reception, processing, and graphical representation of meteorological data, monitoring of incoming messages and values, production of textual (TAFs, public forecasts) and graphical products (SWL, surface analysis, etc.), including tools for managing forecast roles and workflows, automatic generation of image products, and other functionalities for fulfilling the tasks of a meteorological service.;[MASK] is a world-leading meteorological software for reception, processing, and graphical representation of meteorological data, monitoring of incoming messages and values, production of textual (TAFs, public forecasts) and graphical products (SWL, surface analysis, etc.), including tools for managing forecast roles and workflows, automatic generation of image products, and other functionalities for fulfilling the tasks of a meteorological service.
62a05b1396a1b91370321c1f;https://www.iblsoft.com/products/visualweather/;It owns proprietary products named Visual Weather, Moving Weather and Aero Weather.;Visual Weather provides unparalleled visualisation options: display any data in your preferred way, overlay it with other data and zoom in to any part of the world.;[MASK] provides unparalleled visualisation options: display any data in your preferred way, overlay it with other data and zoom in to any part of the world.
62a05b1396a1b91370321c1f;https://www.iblsoft.com/products/visualweather/;It owns proprietary products named Visual Weather, Moving Weather and Aero Weather.;Visual Weather provides the efficient and reliable tools that aviation meteorology requires and helps you issue the flight briefings, TAFs, warnings and SIGMETs easily and on time.;[MASK] provides the efficient and reliable tools that aviation meteorology requires and helps you issue the flight briefings, TAFs, warnings and SIGMETs easily and on time.
62a05b1396a1b91370321c1f;https://www.iblsoft.com/products/visualweather/;It owns proprietary products named Visual Weather, Moving Weather and Aero Weather.;Make use of the advanced feature of Visual Weather: analyse observations automatically, modify the values in the forecast fields, compute your own forecast parameters, discover the new horizons provided by web services;Make use of the advanced feature of [MASK] : analyse observations automatically, modify the values in the forecast fields, compute your own forecast parameters, discover the new horizons provided by web services
62a05b1396a1b91370321c1f;https://www.iblsoft.com/products/visualweather/;It owns proprietary products named Visual Weather, Moving Weather and Aero Weather.;Visual Weather will help you fulfill your main mission: provide quality weather forecast and timely alerts about dangerous weather for public and for sectors relying on meteorology.;[MASK] will help you fulfill your main mission: provide quality weather forecast and timely alerts about dangerous weather for public and for sectors relying on meteorology.
